
1355,경영,2024년 중소규모사업장 화학사고예방관리계획서 작성ㆍ이행 지원사업 참여업체 모집 공고,예산 소진시까지,환경부,한국환경공단,2024-08-19,587
1354,금융,2024년 5차 국민체육진흥기금(시설설치ㆍ개보수ㆍ설비자금) 스포츠산업융자(튼튼론) 추가 신청 공고,2024-08-21 ~ 2024-09-06,문화체육관광부,국민체육진흥공단,2024-08-19,844
1353,경영,중소사업장 유해화학물질 취급시설 안전관리 지원 공고,2024-05-24 ~ 2024-10-31,환경부,한국환경공단,2024-08-19,723


1352,금융,2024년 6차 국민체육진흥기금(운전ㆍ연구개발자금) 스포츠산업 이차보전 지원사업 추가 신청 공고,2024-08-21 ~ 2024-09-06,문화체육관광부,국민체육진흥공단,2024-08-19,684
1351,경영,2024년 일터혁신 우수기업 인증 공고,2024-08-12 ~ 2024-09-06,고용노동부,노사발전재단,2024-08-19,1510
1350,경영,할당대상업체 탄소중립 컨설팅 사업 공고,2024-08-13 ~ 2024-08-23,환경부,한국환경공단,2024-08-19,557
1349,금융,[부산] 2024년 단체보험 가입희망 중소기업 추가모집 공고,2024-08-19 ~ 2024-09-13,부산광역시,한국무역보험공사부산지사,2024-08-19,576
1348,인력,2024년 청년연계 K디자인 파워업 사업 수요기업 및 청년 디자이너 추가 모집 공고,2024-08-16 ~ 2024-09-20,산업통상자원부,한국디자인진흥원,2024-08-19,828
1347,경영,2024년 특화된 녹색매장 개선비용 지원 공고,2024-08-14 ~ 2024-08-28,환경부,한국환경산업기술원,2024-08-19,501
1346,경영,[인천] 2024년 인천강소연구개발특구 지역 특성화 육성사업 통합 공고,2024-08-14 ~ 2024-09-13,인천광역시,기초자치단체,2024-08-19,496
1345,수출,SXSW 2025 한국공동관 참가기업 모집 공고,2024-08-14 ~ 2024-08-30,문화체육관광부,한국콘텐츠진흥원,2024-08-19,562
1344,내수,2024년 AI콘텐츠 페스티벌 참가 콘텐츠 모집 공고,2024-08-14 ~ 2024-09-02,문화체육관광부,한국콘텐츠진흥원,2024-08-19,983
1343,기타,2024년 4차 녹색매장 및 특화된 녹색매장 지정 신청 공고,2024-08-14 ~ 2024-08-28,환경부,한국환경산업기술원,2024-08-19,453
1342,경영,2024년 제품환경성 그린컨설팅 지원사업 참여기업 모집 공고,2024-08-16 ~ 2024-08-30,환경부,한국환경산업기술원,2024-08-19,564
1341,수출,2024년 콘텐츠 해외 투자유치 지원 프로그램 (UKNOCK 2024 in Las Vegas) 참가기업 모집 공고,2024-08-14 ~ 2024-09-04,문화체육관광부,한국콘텐츠진흥원,2024-08-19,412
1340,기술,2024년 3차 혁신제품 지정기간 연장(1차연장) 공고,2024-08-19 ~ 2024-09-02,농림축산식품부,직접수행,2024-08-19,605
1339,경영,[전북] 전주시 2024년 1인 창조기업 지원센터 선택형 지원사업 공고,2024-08-19 ~ 2024-08-30,전북특별자치도,전주정보문화산업진흥원,2024-08-19,341
1338,기타,2024년 11회 대한민국 SW제품 품질대상 공고,2024-08-19 ~ 2024-09-13,과학기술정보통신부,한국정보통신기술협회,2024-08-19,409


1337,경영,2024년 한국전시디자인연감 Vol.4 수록 전시부스디자인 모집 및 선정 공고,2024-08-16 ~ 2024-09-30,산업통상자원부,한국전시산업진흥회,2024-08-19,264
1336,기술,[충북] 2024년 2차 국가기술거래플랫폼 기술사업화 프로그램 모집 공고,2024-08-19 ~ 2024-09-10,충청북도,충북테크노파크,2024-08-19,347
1335,기술,[전남] 2024년 2차 전남형 스마트공장(기초단계) 보급ㆍ확산사업 지원 공고,2024-08-12 ~ 2024-09-13,전라남도,전남테크노파크,2024-08-19,410
1334,내수,[대전] 2024년 3차 소상공인 온라인 판로지원 사업 (라이브커머스 방송 지원) 참여 모집 공고,2024-08-16 ~ 2024-09-10,대전광역시,대전일자리경제진흥원,2024-08-19,355
1333,경영,[전남] 2024년 하반기 중소기업 밀집지역 위기대응 체계 구축사업 Stand-up 맞춤지원 모집 공고,2024-08-16 ~ 2024-09-05,중소벤처기업부,전남테크노파크,2024-08-19,322
